make_model,body_type,Body Color,km,Gearing Type,hp,Extras,price
Audi A3,Sedans,Black,15500,Manual,85,Others,21299
Audi A3,Sedans,Grey,13500,Manual,85,Others,21295
Audi A3,Sedans,Grey,17000,Manual,85,Others,21500
Audi A3,Sedans,White,22969,Manual,85,Sport,21500
Audi A3,Sedans,Grey,19000,Manual,85,Sport,21500
Audi A3,Sedans,White,20702,Manual,85,Others,21500
Audi A3,Sedans,White,5000,Manual,85,Others,21500
Audi A3,Sedans,White,20300,Manual,85,Sport,21500
Audi A3,Sedans,White,16800,Manual,85,Sport,21500
Audi A3,Sedans,Grey,23000,Manual,85,Sport,21500
Audi A3,Sedans,Red,22111,Manual,85,Sport,21500
Audi A3,Compact,Blue,4103,Manual,85,Sport,21500
Audi A3,Sedans,Grey,28000,Manual,85,Others,21500
Audi A3,Sedans,White,26800,Manual,85,Sport,21500
Audi A3,Sedans,Red,12150,Manual,85,Sport,21500
Audi A3,Sedans,White,28039,Manual,85,Sport,21500
Audi A3,Sedans,Grey,12154,Manual,85,Sport,21500
Audi A3,Sedans,White,28913,Manual,85,Sport,21500
Audi A3,Sedans,Grey,13494,Manual,85,Sport,21500
Audi A3,Sedans,Grey,20456,Manual,85,Sport,21500
Audi A3,Sedans,Black,17400,Manual,85,Sport,21500
Audi A3,Sedans,Black,14706,Manual,85,Sport,21500
Audi A3,Sedans,Black,30925,Manual,85,Sport,21500
Audi A3,Sedans,Grey,28000,Manual,85,Others,21500
Audi A3,Sedans,Grey,26892,Manual,85,Others,21500
Audi A3,Sedans,White,16200,Manual,85,Others,21495
Audi A3,Sedans,Grey,25910,Manual,85,Others,21500
Audi A3,Sedans,Black,24500,Manual,85,Others,21490
Audi A3,Sedans,Grey,5350,Manual,85,Converter,21490
Audi A3,Sedans,Grey,16094,Manual,85,Others,21500
Audi A3,Sedans,Grey,9000,Manual,85,Others,21490
Audi A3,Sedans,Black,12293,Manual,85,Others,21490
Audi A3,Sedans,Silver,5000,Manual,85,Converter,21490
Audi A3,Sedans,Silver,19200,Manual,85,Others,21490
Audi A3,Sedans,Black,6600,Manual,85,Others,21490
Audi A3,Sedans,Black,19050,Manual,85,Others,21490
Audi A3,Sedans,Silver,33178,Manual,85,Sport,21300
Audi A3,Sedans,Red,15000,Manual,85,Sport,21490
Audi A3,Sedans,Grey,11279,Manual,85,Converter,21480
Audi A3,Station wagon,Grey,19500,Manual,85,Others,21200
Audi A3,Sedans,White,27674,Manual,85,Others,21200
Audi A3,Station wagon,Black,18500,Manual,85,Others,21480
Audi A3,Station wagon,Grey,19500,Manual,85,Sport,21200
Audi A3,Sedans,Blue,21459,Manual,85,Others,21150
Audi A3,Sedans,Black,10700,Manual,85,Sport,21150
Audi A3,Sedans,White,1,Manual,85,Others,21100
Audi A3,Sedans,White,0,Manual,85,Others,21100
Audi A3,Sedans,Blue,21459,Manual,85,Others,21150
Audi A3,Sedans,Blue,37000,Manual,85,Others,21000
Audi A3,Station wagon,Grey,19500,Manual,85,Sport,21200
Audi A3,Sedans,White,18000,Manual,85,Converter,21000
Audi A3,Sedans,Silver,17596,Manual,85,Others,21000
Audi A3,Sedans,White,22700,Manual,85,Others,21480
Audi A3,Sedans,Grey,23900,Manual,85,Sport,21000
Audi A3,Sedans,Silver,21900,Manual,85,Sport,21000
Audi A3,Sedans,Black,32191,Manual,85,Others,21480
Audi A3,Station wagon,Black,16900,Manual,85,Others,21480
Audi A3,Sedans,White,14463,Manual,85,Sport,21480
Audi A3,Sedans,Blue,7780,Manual,85,Converter,21480
Audi A3,Sedans,Black,24531,Manual,85,Others,21461
Audi A3,Sedans,Silver,8015,Manual,85,Sport,21480
Audi A3,Sedans,Grey,6265,Manual,85,Sport,21480
Audi A3,Sedans,White,21708,Manual,85,Others,21461
Audi A3,Sedans,Silver,20719,Manual,85,Others,21461
Audi A3,Sedans,Grey,9000,Manual,85,Others,21450
Audi A3,Sedans,White,1250,Manual,85,Converter,21450
Audi A3,Sedans,Grey,12000,Manual,85,Others,21450
Audi A3,Station wagon,Black,1250,Manual,85,Converter,21449
Audi A3,Station wagon,Black,1250,Manual,85,Converter,21449
Audi A3,Sedans,Black,26174,Manual,85,Others,21444
Audi A3,Sedans,Grey,20500,Manual,85,Sport,21400
Audi A3,Sedans,White,24500,Manual,85,Sport,21400
Audi A3,Sedans,Blue,6853,Manual,85,Sport,21415
Audi A3,Sedans,Grey,19900,Manual,85,Others,21400
Audi A3,Sedans,White,10,Manual,85,Sport,21388
Audi A3,Sedans,Grey,10500,Manual,85,Others,21400
Audi A3,Sedans,White,10,Manual,85,Sport,21388
Audi A3,Sedans,Black,16856,Manual,85,Others,21380
Audi A3,Sedans,Black,25080,Manual,85,Converter,21350
Audi A3,Station wagon,Black,33,Manual,85,Converter,21375
Audi A3,Sedans,White,17784,Manual,85,Sport,21000
Audi A3,Sedans,White,17784,Manual,85,Sport,21000
Audi A3,Station wagon,White,8000,Manual,85,Converter,21000
Audi A3,Sedans,White,21661,Manual,85,Others,20999
Audi A3,Sedans,Blue,17500,Manual,85,Others,20999
Audi A3,Sedans,Silver,23897,Manual,85,Others,20999
Audi A3,Sedans,White,19980,Manual,85,Others,20999
Audi A3,Sedans,White,19980,Manual,85,Others,20999
Audi A3,Sedans,Grey,4500,Manual,85,Sport,20995
Audi A3,Sedans,Grey,11000,Manual,85,Others,20990
Audi A3,Sedans,Grey,30891,Manual,85,Others,20999
Audi A3,Sedans,White,21425,Manual,85,Converter,20990
Audi A3,Sedans,Silver,25737,Manual,85,Others,20999
Audi A3,Sedans,Grey,14450,Manual,85,Others,20990
Audi A3,Sedans,Blue,19800,Manual,85,Sport,20990
Audi A3,Sedans,Silver,11000,Manual,85,Converter,20990
Audi A3,Sedans,Black,22792,Manual,85,Others,20990
Audi A3,Sedans,White,23300,Manual,85,Others,20800
Audi A3,Sedans,Black,20000,Manual,85,Sport,20800
Audi A3,Sedans,Blue,18000,Manual,85,Sport,20800
Audi A3,Sedans,White,16749,Manual,85,Others,20800
Audi A3,Sedans,White,17059,Manual,85,Others,20799
Audi A3,Sedans,White,20,Manual,85,Others,20793
Audi A3,Sedans,Black,8400,Manual,85,Sport,20750
Audi A3,Sedans,Black,27200,Manual,85,Others,20790
Audi A3,Sedans,Grey,22455,Manual,85,Sport,20750
Audi A3,Sedans,Grey,13800,Manual,85,Others,20750
Audi A3,Sedans,Grey,17863,Manual,85,Sport,20750
Audi A3,Sedans,Black,18603,Manual,85,Sport,20750
Audi A3,Sedans,White,25000,Manual,85,Sport,20750
Audi A3,Station wagon,Black,16000,Manual,85,Converter,20700
Audi A3,Sedans,Black,12000,Manual,85,Sport,20750
Audi A3,Sedans,Black,27638,Manual,85,Others,20750
Audi A3,Sedans,White,22016,Manual,85,Sport,20690
Audi A3,Sedans,Black,21511,Manual,85,Others,20700
Audi A3,Sedans,White,290,Manual,85,Others,20980
Audi A3,Sedans,Blue,16500,Manual,85,Others,20980
Audi A3,Sedans,Black,1085,Manual,85,Converter,20550
Audi A3,Sedans,Silver,27085,Manual,85,Others,20950
Audi A3,Sedans,Black,11500,Manual,85,Others,20950
Audi A3,Sedans,Red,21308,Manual,85,Others,20950
Audi A3,Sedans,Red,21308,Manual,85,Others,20950
Audi A3,Sedans,White,9500,Manual,85,Others,20950
Audi A3,Sedans,Grey,20,Manual,85,Others,20950
Audi A3,Sedans,Grey,32823,Manual,85,Others,20940
Audi A3,Sedans,Black,8589,Manual,85,Others,20920
Audi A3,Station wagon,Black,1015,Manual,85,Converter,20500
Audi A3,Compact,Grey,27357,Manual,85,Sport,20550
Audi A3,Sedans,Grey,18000,Manual,85,Others,20500
Audi A3,Sedans,Red,6830,Manual,85,Sport,20500
Audi A3,Sedans,White,8275,Manual,85,Others,20500
Audi A3,Sedans,Black,25000,Manual,85,Sport,20500
Audi A3,Sedans,White,10973,Manual,85,Converter,20500
Audi A3,Sedans,Silver,13500,Manual,85,Others,20500
Audi A3,Sedans,Blue,17000,Manual,85,Converter,20500
Audi A3,Sedans,Grey,15829,Manual,85,Others,20500
Audi A3,Sedans,Grey,14999,Manual,85,Sport,20500
Audi A3,Sedans,Grey,15750,Manual,85,Others,20499
Audi A3,Sedans,White,6750,Manual,85,Others,20490
Audi A3,Sedans,Grey,16316,Manual,85,Sport,20900
Audi A3,Sedans,Black,4700,Manual,85,Others,20490
Audi A3,Sedans,Black,25884,Manual,85,Others,20500
Audi A3,Sedans,Black,20744,Manual,85,Others,20466
Audi A3,Sedans,Black,10,Manual,85,Others,20900
Audi A3,Sedans,Black,4000,Manual,85,Converter,20490
Audi A3,Sedans,Black,26000,Manual,85,Converter,20900
Audi A3,Sedans,White,28110,Manual,85,Others,20900
Audi A3,Sedans,Silver,33400,Manual,85,Others,20900
Audi A3,Sedans,Black,26000,Manual,85,Converter,20900
Audi A3,Sedans,White,18800,Manual,85,Others,20900
Audi A3,Sedans,White,21270,Manual,85,Sport,20900
Audi A3,Compact,Black,10,Manual,85,Others,20900
Audi A3,Sedans,Black,17720,Manual,85,Sport,20900
Audi A3,Sedans,Grey,20717,Manual,85,Others,20900
Audi A3,Sedans,White,10,Manual,85,Sport,20900
Audi A3,Sedans,Black,17720,Manual,85,Sport,20900
Audi A3,Sedans,White,23494,Manual,85,Others,20900
Audi A3,Sedans,White,8000,Manual,85,Sport,20900
Audi A3,Sedans,White,27425,Manual,85,Others,20900
Audi A3,Compact,Grey,6746,Manual,85,Sport,20900
Audi A3,Sedans,Grey,8340,Manual,85,Sport,20900
Audi A3,Sedans,White,10,Manual,85,Sport,20900
Audi A3,Sedans,Grey,24465,Manual,85,Others,20899
Audi A3,Sedans,White,27350,Manual,85,Sport,20900
Audi A3,Station wagon,Black,0,Manual,85,Others,20890
Audi A3,Sedans,Black,7066,Manual,85,Converter,20890
Audi A3,Sedans,White,22009,Manual,85,Sport,20900
Audi A3,Sedans,White,16100,Manual,85,Converter,20890
Audi A3,Sedans,Blue,24150,Manual,85,Others,20890
Audi A3,Sedans,Grey,26584,Manual,85,Others,20890
Audi A3,Sedans,Silver,21032,Manual,85,Others,20890
Audi A3,Sedans,Black,1250,Manual,85,Converter,20889
Audi A3,Sedans,Black,19137,Manual,85,Converter,20890
Audi A3,Sedans,Silver,7717,Manual,85,Sport,20890
Audi A3,Sedans,Black,9376,Manual,85,Converter,20880
Audi A3,Sedans,Black,20100,Manual,85,Others,20880
Audi A3,Sedans,Silver,5074,Manual,85,Sport,20845
Audi A3,Sedans,Black,21828,Manual,85,Others,20840
Audi A3,Sedans,Black,21851,Manual,85,Converter,20830
Audi A3,Sedans,White,15101,Manual,85,Others,20450
Audi A3,Sedans,Silver,7988,Manual,85,Others,20854
Audi A3,Sedans,Grey,20750,Manual,85,Others,20800
Audi A3,Sedans,Grey,18112,Manual,85,Others,20450
Audi A3,Sedans,Grey,10935,Manual,85,Others,20450
Audi A3,Sedans,Grey,8500,Manual,85,Others,20400
Audi A3,Sedans,Black,19200,Manual,85,Others,20400
Audi A3,Sedans,Blue,13812,Manual,85,Others,20398
Audi A3,Station wagon,White,17000,Manual,85,Others,20400
Audi A3,Sedans,White,15574,Manual,85,Others,20400
Audi A3,Sedans,Silver,26741,Manual,85,Others,20445
Audi A3,Sedans,Black,5250,Manual,85,Others,20390
Audi A3,Sedans,Grey,20557,Manual,85,Sport,21700
Audi A3,Sedans,Grey,20919,Manual,85,Sport,21700
Audi A3,Sedans,Grey,21088,Manual,85,Sport,21700
Audi A3,Sedans,Grey,20919,Manual,85,Sport,21700
Audi A3,Sedans,Grey,20557,Manual,85,Sport,21700
Audi A3,Sedans,Grey,3800,Manual,85,Others,21695
Audi A3,Sedans,Grey,12000,Manual,85,Sport,21690
Audi A3,Sedans,Grey,14450,Manual,85,Others,21790
Audi A3,Sedans,Grey,7900,Manual,85,Others,21790
Audi A3,Sedans,Black,4700,Manual,85,Others,21790
Audi A3,Sedans,White,6750,Manual,85,Others,21790
Audi A3,Sedans,Black,12200,Manual,85,Others,21800
Audi A3,Sedans,Grey,17676,Manual,85,Others,21800
Audi A3,Sedans,Blue,25940,Manual,85,Others,21800
Audi A3,Sedans,Grey,15000,Manual,85,Sport,21800
Audi A3,Sedans,Grey,14160,Manual,85,Sport,21800
Audi A3,Sedans,Black,25000,Manual,85,Others,21790
Audi A3,Sedans,Grey,27000,Manual,85,Others,21790
Audi A3,Sedans,White,6648,Manual,85,Others,21762
Audi A3,Sedans,Black,34000,Manual,85,Others,21750
Audi A3,Sedans,Black,1900,Manual,85,Others,21750
Audi A3,Sedans,Grey,6226,Manual,85,Others,21729
Audi A3,Sedans,White,26500,Manual,85,Converter,21700
Audi A3,Sedans,Grey,13076,Manual,85,Sport,21700
Audi A3,Sedans,Black,13259,Manual,85,Sport,21700
Audi A3,Sedans,Grey,17071,Manual,85,Sport,21700
Audi A3,Sedans,Grey,4500,Manual,85,Sport,21680
Audi A3,Sedans,Blue,25982,Manual,85,Others,21680
Audi A3,Sedans,Silver,15070,Manual,85,Others,21650
Audi A3,Sedans,Blue,8100,Manual,85,Converter,21650
Audi A3,Sedans,Black,3200,Manual,85,Others,21550
Audi A3,Sedans,Silver,5230,Manual,85,Converter,21640
Audi A3,Sedans,White,17544,Manual,85,Sport,21600
Audi A3,Sedans,Grey,17863,Manual,85,Sport,21600
Audi A3,Sedans,White,0,Automatic,85,Others,23900
Audi A3,Sedans,White,0,Automatic,85,Others,23900
Audi A3,Sedans,Black,0,Automatic,85,Others,23900
Audi A3,Sedans,White,10,Automatic,85,Converter,23900
Audi A3,Sedans,White,0,Automatic,85,Others,23900
Audi A3,Sedans,Black,80,Automatic,85,Converter,23900
Audi A3,Sedans,Silver,10,Automatic,85,Others,24500
Audi A3,Station wagon,Red,3477,Automatic,85,Others,25800
Audi A3,Station wagon,Violet,10,Automatic,85,Sport,25740
Audi A3,Station wagon,Grey,36,Automatic,85,Converter,26825
Audi A3,Sedans,Grey,10,Automatic,85,Sport,26188
Audi A3,Sedans,Black,10,Automatic,85,Others,26290
Audi A3,Sedans,Grey,10,Automatic,85,Sport,26188
Audi A3,Sedans,Black,10,Automatic,85,Sport,26900
Audi A3,Sedans,White,10,Automatic,85,Sport,26980
Audi A3,Sedans,White,3500,Automatic,85,Converter,26590
Audi A3,Sedans,Black,10,Automatic,85,Others,26290
Audi A3,Station wagon,Grey,10,Automatic,85,Others,26990
Audi A3,Station wagon,Silver,4999,Automatic,85,Converter,27400
Audi A3,Sedans,White,0,Automatic,85,Sport,27470
Audi A3,Sedans,Silver,4999,Automatic,85,Converter,27400
Audi A3,Sedans,Black,10,Automatic,85,Sport,27488
Audi A3,Sedans,Black,10,Automatic,85,Sport,27488
Audi A3,Sedans,Black,0,Automatic,85,Converter,27449
Audi A3,Sedans,Black,50,Automatic,85,Others,27350
Audi A3,Sedans,Grey,6515,Automatic,85,Others,27400
Audi A3,Sedans,White,1,Automatic,85,Sport,26800
Audi A3,Sedans,White,10,Automatic,85,Others,27400
Audi A3,Sedans,Grey,5800,Automatic,85,Converter,27370
Audi A3,Sedans,Silver,10,Automatic,85,Others,26800
Audi A3,Sedans,Black,50,Automatic,85,Others,27350
Audi A3,Sedans,Grey,20,Automatic,85,Others,27318
Audi A3,Sedans,Red,15500,Automatic,85,Sport,27300
Audi A3,Sedans,Black,10,Automatic,85,Converter,27300
Audi A3,Sedans,Red,5000,Automatic,85,Sport,27300
Audi A3,Sedans,White,3400,Automatic,85,Sport,27250
Audi A3,Sedans,Blue,10,Automatic,85,Sport,27230
Audi A3,Station wagon,Blue,45,Automatic,85,Converter,27225
Audi A3,Sedans,White,10,Automatic,85,Others,27200
Audi A3,Sedans,Black,10,Automatic,85,Sport,26800
Audi A3,Sedans,Grey,10,Automatic,85,Sport,26800
Audi A3,Sedans,Grey,10,Automatic,85,Sport,26800
Audi A3,Sedans,Silver,1,Automatic,85,Converter,26795
Audi A3,Sedans,White,5300,Automatic,85,Sport,26770
Audi A3,Sedans,Black,9001,Automatic,85,Converter,26750
Audi A3,Station wagon,Black,0,Automatic,85,Sport,26700
Audi A3,Sedans,White,10,Automatic,85,Others,26700
Audi A3,Sedans,Grey,20,Automatic,85,Others,27089
Audi A3,Sedans,Grey,13000,Automatic,85,Converter,26970
Audi A3,Sedans,Black,10,Automatic,85,Sport,26980
Audi A3,Sedans,Grey,10,Automatic,85,Sport,26980
Audi A3,Sedans,White,1,Automatic,85,Others,26700
Audi A3,Sedans,Grey,11000,Automatic,85,Converter,26970
Audi A3,Sedans,Silver,5000,Automatic,85,Sport,26970
Audi A3,Sedans,Black,5000,Automatic,85,Others,26970
Audi A3,Sedans,Blue,5000,Automatic,85,Converter,26950
Audi A3,Sedans,White,10,Automatic,85,Others,26950
Audi A3,Sedans,Grey,50,Automatic,85,Others,26950
Audi A3,Sedans,Blue,50,Automatic,85,Others,26950
Audi A3,Sedans,Silver,7100,Automatic,85,Others,26950
Audi A3,Sedans,Silver,7100,Automatic,85,Others,26950
Audi A3,Sedans,Blue,50,Automatic,85,Others,26950
Audi A3,Sedans,Grey,50,Automatic,85,Others,26950
Audi A3,Sedans,Grey,20,Automatic,85,Others,26940
Audi A3,Station wagon,Blue,35,Automatic,85,Converter,27025
Audi A3,Sedans,Grey,20,Automatic,85,Others,26940
Audi A3,Sedans,Silver,3250,Automatic,85,Others,27000
Audi A3,Sedans,White,20,Automatic,85,Others,26940
Audi A3,Station wagon,Black,34,Automatic,85,Converter,27025
Audi A3,Sedans,Silver,100,Automatic,85,Others,27000
Audi A3,Sedans,Silver,100,Automatic,85,Others,27000
Audi A3,Sedans,Grey,4054,Automatic,85,Others,27000
Audi A3,Sedans,Black,7,Automatic,85,Converter,26999
Audi A3,Sedans,White,1,Automatic,85,Converter,26998
Audi A3,Sedans,Silver,82,Automatic,85,Sport,26999
Audi A3,Sedans,White,1,Automatic,85,Converter,26998
Audi A3,Sedans,Grey,0,Automatic,85,Sport,26995
Audi A3,Station wagon,Grey,0,Automatic,85,Others,26990
Audi A3,Sedans,White,8500,Automatic,85,Converter,26990
Audi A3,Sedans,White,0,Automatic,85,Sport,26990
Audi A3,Sedans,White,0,Automatic,85,Sport,26995
Audi A3,Station wagon,White,25,Automatic,85,Others,26990
Audi A3,Station wagon,White,10,Automatic,85,Converter,26990
Audi A3,Sedans,Black,0,Automatic,85,Others,26700
Audi A3,Sedans,Red,25,Automatic,85,Sport,26690
Audi A3,Station wagon,Blue,45,Automatic,85,Converter,26625
Audi A3,Sedans,Grey,10,Automatic,85,Sport,26549
Audi A3,Sedans,Black,10,Automatic,85,Others,26548
Audi A3,Sedans,Blue,1,Automatic,85,Sport,26500
Audi A3,Sedans,Grey,10,Automatic,85,Others,26500
Audi A3,Sedans,Black,10,Automatic,85,Sport,26500
Audi A3,Sedans,Black,1,Automatic,85,Sport,26500
Audi A3,Sedans,White,50,Automatic,85,Others,26500
Audi A3,Sedans,Grey,0,Automatic,85,Others,26500
Audi A3,Sedans,Black,5800,Automatic,85,Others,26500
Audi A3,Sedans,White,0,Automatic,85,Others,26500
Audi A3,Sedans,Blue,10,Automatic,85,Sport,26488
Audi A3,Sedans,Blue,10,Automatic,85,Sport,26488
Audi A3,Sedans,Grey,5000,Automatic,85,Others,26490
Audi A3,Sedans,White,30,Automatic,85,Others,26600
Audi A3,Sedans,Blue,10,Automatic,85,Sport,26488
Audi A3,Station wagon,Black,0,Automatic,85,Sport,26250
Audi A3,Sedans,Grey,10,Automatic,85,Others,26200
Audi A3,Sedans,Black,10,Automatic,85,Others,26290
Audi A3,Sedans,Silver,100,Automatic,85,Others,26200
Audi A3,Sedans,Silver,100,Automatic,85,Others,26200
Audi A3,Sedans,Silver,1650,Automatic,85,Others,26200
Audi A3,Sedans,Black,100,Automatic,85,Others,26200
Audi A3,Sedans,Silver,100,Automatic,85,Others,26200
Audi A3,Sedans,Grey,10,Automatic,85,Sport,26188
Audi A3,Sedans,Black,30,Automatic,85,Others,26200
Audi A3,Sedans,Grey,10,Automatic,85,Sport,26188
Audi A3,Sedans,Grey,10,Automatic,85,Sport,26188
Audi A3,Sedans,Grey,10,Automatic,85,Sport,26188
Audi A3,Sedans,Grey,10,Automatic,85,Sport,26188
Audi A3,Sedans,White,9000,Automatic,85,Sport,26900
Audi A3,Sedans,Grey,5500,Automatic,85,Converter,26900
Audi A3,Sedans,Blue,10,Automatic,85,Sport,26488
Audi A3,Sedans,Grey,10,Automatic,85,Sport,26188
Audi A3,Sedans,Blue,10,Automatic,85,Sport,26488
Audi A3,Sedans,White,50,Automatic,85,Others,26400
Audi A3,Sedans,Black,183,Automatic,85,Sport,26400
Audi A3,Sedans,Black,1,Automatic,85,Sport,26400
Audi A3,Sedans,Grey,10,Automatic,85,Others,26400
Audi A3,Sedans,White,50,Automatic,85,Others,26400
Audi A3,Sedans,White,300,Automatic,85,Others,26900
Audi A3,Sedans,Grey,60,Automatic,85,Others,26900
Audi A3,Sedans,Black,6600,Automatic,85,Converter,26900
Audi A3,Sedans,Grey,300,Automatic,85,Sport,26900
Audi A3,Sedans,Blue,11,Automatic,85,Sport,26900
Audi A3,Sedans,White,0,Automatic,85,Sport,26900
Audi A3,Sedans,Black,6600,Automatic,85,Converter,26900
Audi A3,Sedans,Grey,5000,Automatic,85,Others,26900
Audi A3,Sedans,Grey,18000,Automatic,85,Converter,26890
Audi A3,Sedans,Silver,19000,Automatic,85,Others,26890
Audi A3,Sedans,Blue,5000,Automatic,85,Sport,26880
Audi A3,Sedans,White,100,Automatic,85,Others,26880
Audi A3,Sedans,Blue,50,Automatic,85,Others,26400
Audi A3,Sedans,White,0,Automatic,85,Others,26300
Audi A3,Sedans,Silver,10,Automatic,85,Others,26300
Audi A3,Sedans,Blue,5000,Automatic,85,Converter,26290
Audi A3,Sedans,Black,10,Automatic,85,Others,26290
Audi A3,Sedans,White,85,Automatic,85,Others,26300
Audi A3,Sedans,Grey,10,Automatic,85,Sport,26188
Audi A3,Sedans,Grey,10,Automatic,85,Sport,26188
Audi A3,Station wagon,White,100,Automatic,85,Sport,26015
Audi A3,Sedans,Black,10,Automatic,85,Others,26000
Audi A3,Sedans,Blue,10,Automatic,85,Others,26000
Audi A3,Sedans,Silver,2,Automatic,85,Converter,26100
Audi A3,Sedans,Grey,10,Automatic,85,Others,26000
Audi A3,Sedans,Black,1,Automatic,85,Others,25998
Audi A3,Sedans,Black,10,Automatic,85,Others,25990
Audi A3,Station wagon,Grey,0,Automatic,85,Others,25990
Audi A3,Station wagon,Grey,10,Automatic,85,Others,25990
Audi A3,Sedans,Blue,4500,Automatic,85,Converter,25990
Audi A3,Station wagon,White,10,Automatic,85,Others,25990
Audi A3,Station wagon,Grey,10,Automatic,85,Others,25990
Audi A3,Sedans,White,10,Automatic,85,Others,25980
Audi A3,Station wagon,White,10,Automatic,85,Others,25990
Audi A3,Station wagon,White,14000,Automatic,85,Sport,25950
Audi A3,Sedans,White,100,Automatic,85,Others,25900
Audi A3,Sedans,Grey,12500,Automatic,85,Others,25900
Audi A3,Sedans,White,10,Automatic,85,Others,25950
Audi A3,Sedans,Black,10,Automatic,85,Others,25900
Audi A3,Sedans,Red,5000,Automatic,85,Sport,25900
Audi A3,Sedans,Silver,500,Automatic,85,Others,25900
Audi A3,Sedans,Silver,100,Automatic,85,Others,25900
Audi A3,Sedans,Black,1,Automatic,85,Others,25900
Audi A3,Sedans,Silver,100,Automatic,85,Others,25900
Audi A3,Sedans,White,100,Automatic,85,Others,25900
Audi A3,Sedans,White,81,Automatic,85,Converter,25900
Audi A3,Sedans,White,0,Automatic,85,Others,25900
Audi A3,Sedans,Grey,12500,Automatic,85,Others,25900
Audi A3,Sedans,White,10,Automatic,85,Others,25800
Audi A3,Sedans,Black,10,Automatic,85,Others,25600
Audi A3,Sedans,Silver,50,Automatic,85,Others,25899
Audi A3,Sedans,Silver,50,Automatic,85,Others,25899
Audi A3,Station wagon,White,100,Automatic,85,Sport,25884
Audi A3,Sedans,White,60,Automatic,85,Others,25500
Audi A3,Sedans,Black,10,Automatic,85,Sport,25500
Audi A3,Sedans,Grey,1,Automatic,85,Others,25500
Audi A3,Sedans,Black,6000,Automatic,85,Others,25490
Audi A3,Station wagon,White,100,Automatic,85,Sport,25420
Audi A3,Sedans,White,0,Automatic,85,Converter,25500
Audi A3,Sedans,Black,50,Automatic,85,Others,25500
Audi A3,Sedans,White,10,Automatic,85,Others,24900
Audi A3,Sedans,Grey,0,Automatic,85,Others,25400
Audi A3,Sedans,White,60,Automatic,85,Converter,25400
Audi A3,Sedans,Grey,1,Automatic,85,Others,25400
Audi A3,Sedans,White,10,Automatic,85,Others,25400
Audi A3,Sedans,Black,10,Automatic,85,Others,24900
Audi A3,Sedans,Grey,80,Automatic,85,Converter,24900
Audi A3,Sedans,Black,18000,Automatic,85,Converter,24890
Audi A3,Sedans,Grey,18000,Automatic,85,Converter,24890
Audi A3,Sedans,Black,25,Automatic,85,Converter,24890
Audi A3,Sedans,Silver,80,Automatic,85,Converter,24900
Audi A3,Sedans,White,1,Automatic,85,Others,24800
Audi A3,Sedans,Grey,25,Automatic,85,Converter,24890
